No,CP,HighVTL20days,Cycle20,LowVTL20days,HighVTL80days,Cycle80,LowVTL80days,HighVTL360days,Cycle320,LowVTL360days,20 Day FLD
2322,737.354976,754.4040441,  ,736.7841595,1702.780569,  ,663.8167408,1032.371921,  ,663.8167408,723.2736394
2323,739.6852002,755.042089,  ,739.8982171,1708.590262,  ,665.0170531,1034.017585,  ,665.0170531,724.9679592
2324,734.6529259,755.6801339,  ,743.0122746,1714.399955,  ,666.2173653,1035.663249,  ,666.2173653,727.0483266
2325,727.7411158,756.3181789,LOW,727.7411158,1720.209647,  ,667.4176775,1037.308913,  ,667.4176775,731.4633393
2326,730.0824838,756.9562238,  ,729.463593,1726.01934,  ,668.6179897,1038.954577,  ,668.6179897,735.2247275
2327,731.6464357,757.5942688,  ,731.1860702,1731.829033,  ,669.8183019,1040.600241,  ,669.8183019,738.3958667
2328,742.2044513,758.2323137,  ,732.9085473,1737.638726,  ,671.0186141,1042.245904,  ,671.0186141,741.1296714
2329,753.6749101,758.8703586,  ,734.6310245,1743.448418,  ,672.2189263,1043.891568,  ,672.2189263,740.3899523
2330,772.3023827,759.5084036,  ,736.3535017,1749.258111,,673.4192386,1045.537232,  ,673.4192386,739.6322558
2331,766.1104681,760.1464485,  ,738.0759789,1755.067804,  ,674.6195508,1047.182896,  ,674.6195508,737.6826315
2332,766.3801391,760.7844934,  ,739.7984561,1760.877497,  ,675.819863,1048.82856,  ,675.819863,735.7258931
2333,752.6707262,761.4225384,  ,741.5209332,1766.68719,  ,677.0201752,1050.474224,  ,677.0201752,736.9112569
2334,759.1173258,762.0605833,  ,743.2434104,1772.496882,  ,678.2204874,1052.119888,  ,678.2204874,738.6280495
2335,764.9876501,762.6986282,  ,744.9658876,1778.306575,  ,679.4207996,1053.765552,  ,679.4207996,741.0585199
2336,767.6592246,763.3366732,  ,746.6883648,1784.116268,  ,680.6211119,1055.411216,  ,680.6211119,743.545535
2337,771.9023211,763.9747181,  ,748.4108419,1789.925961,  ,681.8214241,1057.05688,  ,681.8214241,746.4480513
2338,775.4745613,764.612763,  ,750.1333191,1795.735653,  ,683.0217363,1058.702544,  ,683.0217363,747.7466039
2339,770.4961505,765.250808,  ,751.8557963,1801.545346,  ,684.2220485,1060.348207,  ,684.2220485,750.1930439
2340,778.5065991,765.8888529,  ,753.5782735,1807.355039,  ,685.4223607,1061.993871,  ,685.4223607,753.9176973
2341,778.9306946,766.5268978,  ,755.3007507,1813.164732,  ,686.6226729,1063.639535,  ,686.6226729,757.6753714
2342,776.9639615,767.1649428,  ,757.0232278,1818.974425,  ,687.8229851,1065.285199,  ,687.8229851,761.7009599
2343,776.176782,767.8029877,  ,758.745705,1824.784117,  ,689.0232974,1066.930863,  ,689.0232974,765.0279709
2344,782.2302159,768.4410327,  ,760.4681822,1830.59381,  ,690.2236096,1068.576527,  ,690.2236096,766.710095
2345,789.6029322,769.0790776,  ,762.1906594,1836.403503,  ,691.4239218,1070.222191,  ,691.4239218,767.3305166
2346,790.6329665,769.7171225,  ,763.9131366,1842.213196,  ,692.624234,1071.867855,  ,692.624234,768.6125392
2347,790.2790317,770.3551675,  ,765.6356137,1848.022889,  ,693.8245462,1073.513519,  ,693.8245462,769.6709215
2348,799.7775207,770.9932124,  ,767.3580909,1853.832581,  ,695.0248584,1075.159183,  ,695.0248584,772.0215271
2349,828.4836793,771.6312573,  ,769.0805681,1859.642274,  ,696.2251707,1076.804847,  ,696.2251707,774.3328161
2350,858.501434,772.2693023,  ,770.8030453,1865.451967,  ,697.4254829,1078.45051,  ,697.4254829,776.7943443
2351,915.5624383,772.9073472,HIGH*,772.5255224,1871.26166,  ,698.6257951,1080.096174,  ,698.6257951,779.0917185
2352,891.1552721,773.5453921,LOW*,774.2479996,1877.071352,  ,699.8261073,1081.741838,  ,699.8261073,780.9293895
2353,896.0032793,774.1834371,  ,775.9704768,1882.881045,  ,701.0264195,1083.387502,  ,701.0264195,783.3596855
2354,903.2012466,774.821482,  ,777.692954,1888.690738,  ,702.2267317,1085.033166,  ,702.2267317,789.1584384
2355,925.9508105,775.4595269,  ,779.4154312,1894.500431,  ,703.4270439,1086.67883,  ,703.4270439,797.1579218
2356,979.960974,776.0975719,  ,781.1379083,1900.310124,  ,704.6273562,1088.324494,  ,704.6273562,810.8210962
2357,973.4625594,776.7356168,  ,782.8603855,1906.119816,  ,705.8276684,1089.970158,  ,705.8276684,822.2402273
2358,961.1826582,777.3736617,  ,784.5828627,1911.929509,  ,707.0279806,1091.615822,  ,707.0279806,834.222877
2359,968.970597,778.0117067,  ,786.3053399,1917.739202,  ,708.2282928,1093.261486,  ,708.2282928,846.3199801
2360,997.257358,778.6497516,  ,788.0278171,1923.548895,  ,709.428605,1094.90715,  ,709.428605,859.9547679
2361,1017.077886,779.2877966,  ,789.7502942,1929.358587,  ,710.6289172,1096.552813,  ,710.6289172,878.8875687
2362,1032.609053,779.9258415,  ,791.4727714,1935.16828,  ,711.8292295,1098.198477,  ,711.8292295,897.2059214
2363,1134.496445,1134.496445,HIGH,793.1952486,1940.977973,HIGH,713.0295417,1099.844141,  ,713.0295417,913.3464352
2364,1000.498129,1142.686184,  ,794.9177258,1946.787666,  ,714.2298539,1101.489805,  ,714.2298539,927.3951269
2365,892.4639556,1150.875922,  ,796.6402029,1952.597359,  ,715.4301661,1103.135469,  ,715.4301661,941.2707193
2366,903.4532836,1159.065661,  ,798.3626801,1958.407051,  ,716.6304783,1104.781133,  ,716.6304783,951.4222641
2367,912.4849971,1167.2554,  ,800.0851573,1964.216744,  ,717.8307905,1106.426797,  ,717.8307905,965.5676422
2368,903.5086668,1175.445138,  ,801.8076345,1970.026437,  ,719.0311027,1108.072461,  ,719.0311027,989.4169588
2369,906.4989474,1183.634877,  ,803.5301117,1975.83613,  ,720.231415,1109.718125,  ,720.231415,999.146647
2370,788.314656,1191.824616,LOW,788.314656,1981.645822,LOW,788.314656,1111.363789,  ,721.4317272,995.7979615
2371,807.1098335,1200.014354,  ,789.6607347,1987.455515,  ,790.2389422,1113.009453,  ,722.6320394,988.1471925
2372,826.7469274,1208.204093,  ,791.0068133,1993.265208,  ,792.1632284,1114.655116,  ,723.8323516,982.0494363
2373,820.0451573,1216.393832,  ,792.352892,1999.074901,  ,794.0875146,1116.30078,  ,725.0326638,976.2820371
2374,824.5470652,1224.58357,  ,793.6989707,2004.884594,  ,796.0118008,1117.946444,  ,726.232976,970.0348722
2375,830.8380351,1232.773309,  ,795.0450494,2010.694286,  ,797.936087,1119.592108,  ,727.4332883,949.140602
2376,906.0268281,1240.963048,  ,796.391128,2016.503979,  ,799.8603732,1121.237772,  ,728.6336005,928.1437967
2377,881.2598154,1249.152786,  ,797.7372067,2022.313672,  ,801.7846594,1122.883436,  ,729.8339127,907.5575841
2378,902.26387,1257.342525,  ,799.0832854,2028.123365,  ,803.7089456,1124.5291,  ,731.0342249,876.1124554
2379,895.1745162,1265.532264,  ,800.429364,2033.933058,  ,805.6332318,1126.174764,  ,732.2345371,858.517349
2380,924.4682595,1273.722002,  ,801.7754427,2039.74275,  ,807.557518,1127.820428,  ,733.4348493,852.3547569
2381,922.4670774,1281.911741,  ,803.1215214,2045.552443,  ,809.4818042,1129.466092,  ,734.6351615,852.6121114
2382,919.1157441,1290.10148,  ,804.4676001,2051.362136,  ,811.4060904,1131.111756,  ,735.8354738,849.4895932
2383,887.7431938,1298.291218,  ,805.8136787,2057.171829,  ,813.3303766,1132.75742,  ,737.035786,849.3651135
2384,895.6900333,1306.480957,  ,807.1597574,2062.981521,  ,815.2546629,1134.403083,  ,738.2360982,848.2326704
2385,916.6674686,1314.670696,  ,808.5058361,2068.791214,  ,817.1789491,1136.048747,  ,739.4364104,861.8480308
2386,920.4544635,1322.860435,  ,809.8519147,2074.600907,  ,819.1032353,1137.694411,  ,740.6367226,873.3837552
2387,922.7749486,1331.050173,  ,811.1979934,2080.4106,  ,821.0275215,1139.340075,  ,741.8370348,882.6206368
2388,915.6320231,1339.239912,  ,812.5440721,2086.220293,  ,822.9518077,1140.985739,  ,743.0373471,889.3904405
2389,920.3132608,1347.429651,  ,813.8901508,2092.029985,  ,824.8760939,1142.631403,  ,744.2376593,896.5047373
2390,968.4991057,1355.619389,  ,815.2362294,2097.839678,  ,826.8003801,1144.277067,  ,745.4379715,905.0876806
2391,987.5325904,1363.809128,  ,816.5823081,2103.649371,  ,828.7246663,1145.922731,  ,746.6382837,906.5304442
2392,1007.704366,1371.998867,  ,817.9283868,2109.459064,  ,830.6489525,1147.568395,  ,747.8385959,910.6819575
2393,1015.302039,1380.188605,  ,819.2744654,2115.268756,  ,832.5732387,1149.214059,  ,749.0389081,912.0187728
2394,1033.785973,1388.378344,  ,820.6205441,2121.078449,  ,834.4975249,1150.859723,  ,750.2392203,914.5326473
2395,1014.567876,1396.568083,  ,821.9666228,2126.888142,  ,836.4218111,1152.505386,  ,751.4395326,918.9357319
2396,1023.317481,1404.757821,  ,823.3127014,2132.697835,  ,838.3460973,1154.15105,  ,752.6398448,925.4422832
2397,1053.624459,1412.94756,HIGH,824.6587801,2138.507528,  ,840.2703835,1155.796714,  ,753.840157,934.3011454
2398,1052.367645,1421.137299,  ,826.0048588,2144.31722,  ,842.1946697,1157.442378,  ,755.0404692,947.0570299
2399,982.7519395,1429.327037,LOW,827.3509375,2150.126913,  ,844.1189559,1159.088042,  ,756.2407814,960.8666239
2400,996.6501531,1437.516776,  ,828.6970161,2155.936606,  ,846.0432421,1160.733706,  ,757.4410936,970.6566646
2401,1011.375322,1445.706515,  ,830.0430948,2161.746299,  ,847.9675283,1162.37937,  ,758.6414058,980.9429664
2402,1006.296465,1453.896253,  ,831.3891735,2167.555991,  ,849.8918145,1164.025034,  ,759.8417181,994.0279174
2403,999.953185,1462.085992,  ,999.953185,2173.365684,  ,851.8161007,1165.670698,  ,761.0420303,1007.70148
2404,1012.213464,1470.275731,  ,1006.366474,2179.175377,  ,853.7403869,1167.316362,  ,762.2423425,1013.945347
2405,1013.903841,1478.465469,  ,1012.779763,2184.98507,  ,855.6646731,1168.962026,  ,763.4426547,1016.760452
2406,1036.806865,1486.655208,  ,1019.193051,2190.794763,  ,857.5889593,1170.607689,  ,764.6429669,1019.144725
2407,1058.66992,1494.844947,  ,1025.60634,2196.604455,  ,859.5132455,1172.253353,  ,765.8432791,1019.003935
2408,1060.668805,1503.034685,  ,1032.019629,2202.414148,  ,861.4375317,1173.899017,  ,767.0435914,1017.46905
2409,1058.7864,1511.224424,  ,1038.432918,2208.223841,  ,863.3618179,1175.544681,  ,768.2439036,1015.311799
2410,1088.688429,1519.414163,  ,1044.846206,2214.033534,  ,865.2861041,1177.190345,  ,769.4442158,1015.245395
2411,1128.855293,1527.603901,  ,1051.259495,2219.843226,  ,867.2103903,1178.836009,  ,770.644528,1016.594334
2412,1129.701791,1535.79364,  ,1057.672784,2225.652919,  ,869.1346766,1180.481673,  ,771.8448402,1017.09888
2413,1188.861786,1543.983379,  ,1064.086073,2231.462612,  ,871.0589628,1182.127337,  ,773.0451524,1017.928996
2414,1185.488892,1552.173117,  ,1070.499361,2237.272305,  ,872.983249,1183.773001,  ,774.2454646,1025.532442
2415,1151.604737,1560.362856,  ,1076.91265,2243.081998,  ,874.9075352,1185.418665,  ,775.4457769,1034.73627
2416,1181.710866,1568.552595,  ,1083.325939,2248.89169,  ,876.8318214,1187.064329,  ,776.6460891,1046.484267
2417,1194.15245,1576.742333,  ,1089.739228,2254.701383,  ,878.7561076,1188.709992,  ,777.8464013,1058.824799
2418,1188.399941,1584.932072,  ,1096.152516,2260.511076,  ,880.6803938,1190.355656,  ,779.0467135,1077.715659
2419,1228.459651,1593.121811,  ,1102.565805,2266.320769,  ,882.60468,1192.00132,  ,780.2470257,1095.043202
2420,1262.931467,1601.311549,  ,1108.979094,2272.130462,  ,884.5289662,1193.646984,  ,781.4473379,1108.813292
2421,1289.363191,1289.363191,HIGH,1115.392383,1289.363191,HIGH,886.4532524,1195.292648,  ,782.6476502,1123.303692
2422,1268.940664,1299.185638,  ,1121.805671,1292.033307,  ,888.3775386,1196.938312,  ,783.8479624,1136.851945
2423,1276.273683,1309.008085,  ,1128.21896,1294.703424,  ,890.3018248,1198.583976,  ,785.0482746,1149.625059
2424,1282.254657,1318.830533,  ,1134.632249,1297.37354,  ,892.226111,1200.22964,  ,786.2485868,1166.592384
2425,1234.476462,1328.65298,  ,1141.045538,1300.043656,  ,894.1503972,1201.875304,  ,787.448899,1184.016687
2426,1152.139389,1338.475427,  ,1147.458826,1302.713773,  ,896.0746834,1203.520968,  ,788.6492112,1200.067477
2427,1193.455527,1348.297874,  ,1153.872115,1305.383889,  ,897.9989696,1205.166632,  ,789.8495234,1213.991365
2428,1098.530149,1358.120321,LOW*,1160.285404,1308.054005,  ,899.9232558,1206.812296,  ,791.0498357,1222.732554
2429,1176.822921,1367.942768,  ,1166.698693,1310.724121,  ,901.847542,1208.457959,  ,792.2501479,1232.409131
2430,1231.748357,1377.765216,  ,1173.111981,1313.394238,  ,903.7718282,1210.103623,  ,793.4504601,1240.696303
2431,1239.396296,1387.587663,  ,1179.52527,1316.064354,  ,905.6961144,1211.749287,  ,794.6507723,1237.739156
2432,1246.536565,1397.41011, ,1185.938559,1318.73447,  ,907.6204006,1213.394951,  ,795.8510845,1237.669463
2433,1258.651381,1407.232557,HIGH*,1192.351848,1321.404587,  ,909.5446868,1215.040615,  ,797.0513967,1228.682484
2434,1178.02075,1417.055004,  ,1198.765136,1324.074703,  ,911.468973,1216.686279,  ,798.251709,1223.518811
2435,1072.082538,1426.877451,  ,1205.178425,1326.744819,  ,913.3932592,1218.331943,  ,799.4520212,1220.4005
2436,962.5690562,1436.699899,  ,1211.591714,1329.414936,  ,915.3175454,1219.977607,  ,800.6523334,1215.403811
2437,1020.220254,1446.522346,  ,1218.005003,1332.085052,  ,917.2418316,1221.623271,  ,801.8526456,1213.163401
2438,1037.756346,1456.344793,  ,1224.418292,1334.755168,  ,919.1661178,1223.268935,  ,803.0529578,1211.40117
2439,1111.818264,1466.16724,  ,1230.83158,1337.425285,  ,921.090404,1224.914599,  ,804.25327,1200.97778
2440,1037.30257,1475.989687,  ,1237.244869,1340.095401,  ,923.0146903,1226.560262,  ,805.4535822,1184.738387
2441,1028.172856,1485.812134,  ,1243.658158,1342.765517,  ,924.9389765,1228.205926,  ,806.6538945,1165.781354
2442,935.0634962,1495.634582,LOW,935.0634962,1345.435634,LOW,935.0634962,1229.85159,  ,807.8542067,1148.457827
2443,968.5433293,1505.457029,  ,933.9544626,1348.10575,  ,937.1016745,1231.497254,  ,809.0545189,1142.380446
2444,962.9580546,1515.279476,  ,932.8454291,1350.775866,  ,939.1398529,1233.142918,  ,810.2548311,1135.879981
2445,1042.919198,1525.101923,  ,931.7363955,1353.445982,  ,941.1780312,1234.788582,  ,811.4551433,1116.435402
2446,1045.162932,1534.92437,  ,930.6273619,1356.116099,  ,943.2162095,1236.434246,  ,812.6554555,1095.313058
2447,1039.688616,1544.746817,  ,929.5183284,1358.786215,  ,945.2543879,1238.07991,  ,813.8557678,1064.165751
2448,1037.987661,1554.569265,  ,928.4092948,1361.456331,  ,947.2925662,1239.725574,  ,815.05608,1035.154946
2449,1081.743531,1564.391712,  ,927.3002612,1364.126448,  ,949.3307446,1241.371238,  ,816.2563922,1013.648676
2450,1089.524772,1574.214159,  ,926.1912277,1366.796564,  ,951.3689229,1243.016902,  ,817.4567044,1010.732342
2451,1105.562956,1584.036606,  ,925.0821941,1369.46668,  ,953.4071012,1244.662565,  ,818.6570166,1018.99173
2452,1144.664771,1593.859053,  ,923.9731605,1372.136797,  ,955.4452796,1246.308229,  ,819.8573288,1020.938566
2453,1141.921919,1603.6815,  ,922.864127,1374.806913,  ,957.4834579,1247.953893,  ,821.057641,1020.961698
2454,1135.811644,1613.503948,  ,921.7550934,1377.477029,  ,959.5216362,1249.599557,  ,822.2579533,1017.954224
2455,1194.596459,1623.326395,  ,920.6460599,1380.147146,  ,961.5598146,1251.245221,  ,823.4582655,1023.176445
2456,1191.731451,1633.148842,  ,919.5370263,1382.817262,  ,963.5979929,1252.890885,  ,824.6585777,1030.915455
2457,1184.41772,1642.971289,  ,918.4279927,1385.487378,  ,965.6361712,1254.536549,  ,825.8588899,1051.875582
2458,1213.63414,1652.793736,  ,917.3189592,1388.157494,  ,967.6743496,1256.182213,  ,827.0592021,1069.213441
2459,1211.649876,1662.616183,  ,916.2099256,1390.827611,  ,969.7125279,1257.827877,  ,828.2595143,1086.4988
2460,1229.784933,1672.438631,HIGH*,915.100892,1393.497727,  ,971.7507062,1259.473541,  ,829.4598266,1101.666526
2461,1216.114368,1682.261078,  ,913.9918585,1396.167843,  ,973.7888846,1261.119205,  ,830.6601388,1116.323378
2462,1172.55834,1692.083525,LOW*,912.8828249,1398.83796,  ,975.8270629,1262.764868,  ,831.860451,1130.796288
2463,1174.333234,1701.905972,  ,911.7737913,1401.508076,  ,977.8652413,1264.410532,  ,833.0607632,1148.360936
2464,1175.562189,1711.728419,  ,910.6647578,1404.178192,  ,979.9034196,1266.056196,  ,834.2610754,1161.351571
2465,1173.69138,1721.550866,  ,909.5557242,1406.848309,  ,981.9415979,1267.70186,  ,835.4613876,1175.377587
2466,1191.901201,1731.373314,  ,908.4466906,1409.518425,  ,983.9797763,1269.347524,  ,836.6616998,1186.432728
2467,1202.131458,1741.195761,  ,907.3376571,1412.188541,  ,986.0179546,1270.993188,  ,837.8620121,1189.222085
2468,1209.560909,1751.018208,  ,906.2286235,1414.858658,  ,988.0561329,1272.638852,  ,839.0623243,1192.463217
2469,1235.803075,1760.840655,  ,905.1195899,1417.528774,  ,990.0943113,1274.284516,  ,840.2626365,1196.438271
2470,1247.33607,1770.663102,  ,904.0105564,1420.19889,  ,992.1324896,1275.93018,  ,841.4629487,1194.347763
2471,1243.550393,1780.485549,  ,902.9015228,1422.869007,  ,994.1706679,1277.575844,  ,842.6632609,1194.364738
2472,1250.001483,1790.307997,  ,901.7924892,1425.539123,  ,996.2088463,1279.221508,  ,843.8635731,1196.136112
2473,1257.239442,1800.130444,  ,900.6834557,1428.209239,  ,998.2470246,1280.867171,  ,845.0638853,1195.728789
2474,1279.864717,1809.952891,  ,899.5744221,1430.879355,  ,1000.285203,1282.512835,  ,846.2641976,1198.144109
2475,1296.485457,1819.775338,  ,898.4653886,1433.549472,  ,1002.323381,1284.158499,  ,847.4645098,1199.899222
2476,1345.889956,1829.597785,  ,897.356355,1436.219588,  ,1004.36156,1285.804163,  ,848.664822,1202.642825
2477,1347.985156,1839.420232,  ,896.2473214,1438.889704,  ,1006.399738,1287.449827,  ,849.8651342,1210.387139
2478,1357.715253,1849.24268,  ,895.1382879,1441.559821,  ,1008.437916,1289.095491,  ,851.0654464,1218.67776
2479,1381.956372,1859.065127,  ,894.0292543,1444.229937,  ,1010.476095,1290.741155,  ,852.2657586,1229.108013
2480,1436.941488,1868.887574,  ,892.9202207,1446.900053,  ,1012.514273,1292.386819,  ,853.4660709,1241.387421
2481,1463.819068,1878.710021,  ,891.8111872,1449.57017,  ,1014.552451,1294.032483,  ,854.6663831,1256.786296
2482,1519.408944,1888.532468,  ,890.7021536,1452.240286,  ,1016.59063,1295.678147,  ,855.8666953,1271.371666
2483,1539.830052,1898.354915,  ,889.59312,1454.910402,  ,1018.628808,1297.323811,  ,857.0670075,1286.1871
2484,1529.850443,1908.177363,  ,888.4840865,1457.580519,  ,1020.666986,1298.969475,  ,858.2673197,1300.80243
2485,1573.28551,1917.99981,  ,887.3750529,1460.250635,  ,1022.705165,1300.615138,  ,859.4676319,1319.762972
2486,1526.267772,1927.822257,  ,886.2660193,1462.920751,  ,1024.743343,1302.260802,  ,860.6679441,1341.789839
2487,1685.086496,1937.644704,  ,885.1569858,1465.590867,  ,1026.781521,1303.906466,  ,861.8682564,1368.730585
2488,1719.228014,1947.467151,  ,884.0479522,1468.260984,  ,1028.8197,1305.55213,  ,863.0685686,1396.989646
2489,1782.499,1957.289598,  ,882.9389186,1470.9311,  ,1030.857878,1307.197794,  ,864.2688808,1421.988219
2490,1835.487548,1967.112046,HIGH*,881.8298851,1473.601216,  ,1032.896056,1308.843458,  ,865.469193,1449.668224
2491,1704.661641,1976.934493,LOW*,880.7208515,1476.271333,  ,1034.934235,1310.489122,  ,866.6695052,1467.706006
2492,1779.840257,1986.75694,  ,879.6118179,1478.941449,  ,1036.972413,1312.134786,  ,867.8698174,1501.41614
2493,1794.593551,1996.579387,  ,878.5027844,1481.611565,  ,1039.010591,1313.78045,  ,869.0701297,1537.567416
2494,1736.882846,2006.401834,  ,877.3937508,1484.281682,  ,1041.04877,1315.426114,  ,870.2704419,1577.621679
2495,1757.026949,2016.224281,  ,876.2847172,1486.951798,  ,1043.086948,1317.071778,  ,871.4707541,1617.476285
2496,1808.746065,2026.046729,  ,875.1756837,1489.621914,  ,1045.125126,1318.717441,  ,872.6710663,1641.560542
2497,1894.247265,2035.869176,  ,874.0666501,1492.292031,  ,1047.163305,1320.363105,  ,873.8713785,1667.603673
2498,1967.545548,2045.691623,  ,872.9576166,1494.962147,  ,1049.201483,1322.008769,  ,875.0716907,1693.080023
2499,2048.117678,2055.51407,  ,871.848583,1497.632263,  ,1051.239661,1323.654433,  ,876.2720029,1713.783264
2500,2045.222493,2065.336517,  ,870.7395494,1500.30238,  ,1053.27784,1325.300097,  ,877.4723152,1732.157407
2501,2078.9435,2075.158964,  ,869.6305159,1502.972496,  ,1055.316018,1326.945761,  ,878.6726274,1760.405237
2502,2257.288364,2084.981412,  ,868.5214823,1505.642612,  ,1057.354196,1328.591425,  ,879.8729396,1781.321314
2503,2415.007227,2094.803859,HIGH*,867.4124487,1508.312728,  ,1059.392375,1330.237089,  ,881.0732518,1806.153067
2504,2319.601379,2104.626306,  ,866.3034152,1510.982845,  ,1061.430553,1331.882753,  ,882.273564,1832.714935
2505,2279.418584,2114.448753,  ,865.1943816,1513.652961,  ,1063.468731,1333.528417,  ,883.4738762,1853.688429
2506,2044.3005,2124.2712,LOW*,864.085348,1516.323077,  ,1065.50691,1335.174081,  ,884.6741885,1891.116615
2507,2225.700867,2134.093647,  ,862.9763145,1518.993194,  ,1067.545088,1336.819744,  ,885.8745007,1938.861426
2508,2284.715797,2143.916095,  ,861.8672809,1521.66331,  ,1069.583266,1338.465408,  ,887.0748129,2000.902794
2509,2167.264478,2153.738542,  ,860.7582473,1524.333426,  ,1071.621445,1340.111072,  ,888.2751251,2059.174647
2510,2299.43261,2163.560989,  ,859.6492138,1527.003543,  ,1073.659623,1341.756736,  ,889.4754373,2111.41381
2511,2399.887632,2173.383436,  ,858.5401802,1529.673659,  ,1075.697801,1343.4024,  ,890.6757495,2134.969254
2512,2479.423894,2183.205883,  ,857.4311466,1532.343775,  ,1077.73598,1345.048064,  ,891.8760617,2168.114614
2513,2549.551952,2193.02833,  ,856.3221131,1535.013892,  ,1079.774158,1346.693728,  ,893.076374,2199.831639
2514,2524.993834,2202.850778,  ,855.2130795,1537.684008,  ,1081.812336,1348.339392,  ,894.2766862,2211.746319
2515,2685.318917,2212.673225,  ,854.1040459,1540.354124,  ,1083.850515,1349.985056,  ,895.4769984,2237.167331
2516,2871.341677,2222.495672,  ,852.9950124,1543.02424,  ,1085.888693,1351.63072,  ,896.6773106,2269.261744
2517,2706.760009,2232.318119,  ,851.8859788,1545.694357,  ,1087.926871,1353.276384,  ,897.8776228,2291.475297
2518,2802.563547,2242.140566,  ,850.7769453,1548.364473,  ,1089.96505,1354.922047,  ,899.077935,2304.929769
2519,2804.872267,2251.963013,  ,849.6679117,1551.034589,  ,1092.003228,1356.567711,  ,900.2782473,2325.469015
2520,2916.32786,2261.785461,  ,848.5588781,1553.704706,  ,1094.041406,1358.213375,  ,901.4785595,2366.059048
2521,2974.214559,2271.607908,HIGH,847.4498446,2974.214559,HIGH,1096.079585,1359.859039,HIGH*,902.6788717,2448.763166
2522,2665.43327,2281.430355,  ,846.340811,2991.063073,  ,1098.117763,1361.504703,  ,903.8791839,2496.86908
2523,2707.137824,2291.252802,  ,845.2317774,3007.911586,  ,1100.155941,1363.150367,  ,905.0794961,2548.653855
2524,2443.824451,2301.075249,  ,844.1227439,3024.7601,  ,1102.19412,1364.796031,  ,906.2798083,2612.414634
2525,2409.886764,2310.897696,LOW,2409.886764,3041.608614,  ,1104.232298,1366.441695,  ,907.4801205,2674.104159
2526,2476.359095,2320.720144,  ,2432.543661,3058.457127,  ,1106.270476,1368.087359,  ,908.6804328,2731.536852
2527,2652.755363,2330.542591,  ,2455.200558,3075.305641,  ,1108.308655,1369.733023,  ,909.880745,2750.137789
2528,2508.214207,2340.365038,  ,2477.857456,3092.154155,  ,1110.346833,1371.378687,  ,911.0810572,2765.896376
2529,2589.642213,2350.187485,  ,2500.514353,3109.002668,  ,1112.385011,1373.024351,  ,912.2813694,2757.779438
2530,2733.226556,2360.009932,HIGH,2523.17125,3125.851182,  ,1114.42319,1374.670014,  ,913.4816816,2730.236223
2531,2639.261314,2369.832379,  ,2545.828147,3142.699696,  ,1116.461368,1376.315678,  ,914.6819938,2690.737965
2532,2686.647514,2379.654827,  ,2568.485045,3159.548209,  ,1118.499546,1377.961342,  ,915.8823061,2685.3375
2533,2685.870471,2685.870471,  ,2591.141942,3176.396723,  ,1120.537725,1379.607006,  ,917.0826183,2655.902566
2534,2562.189149,2661.841797,  ,2613.798839,3193.245237,  ,1122.575903,1381.25267,  ,918.2829305,2634.379561
2535,2497.728941,2637.813123,  ,2636.455736,3210.093751,  ,1124.614081,1382.898334,  ,919.4832427,2616.06943
2536,2426.365051,2613.784449,  ,2659.112634,3226.942264,  ,1126.65226,1384.543998,  ,920.6835549,2582.574106
2537,2530.345536,2589.755775,  ,2681.769531,3243.790778,  ,1128.690438,1386.189662,  ,921.8838671,2584.69553
2538,2562.792264,2565.727101,  ,2704.426428,3260.639292,  ,1130.728616,1387.835326,  ,923.0841793,2582.568795
2539,2540.443032,2541.698427,  ,2727.083325,3277.487805,  ,1132.766795,1389.48099,  ,924.2844916,2594.405265
2540,2452.712064,2517.669753,  ,2749.740222,3294.336319,  ,1134.804973,1391.126654,  ,925.4848038,2603.189482
2541,2412.366213,2493.641079,LOW,2412.366213,3311.184833,  ,1136.843151,1392.772317,  ,926.685116,2598.190078
2542,2518.872187,2469.612405,  ,2412.521179,3328.033346,  ,1138.88133,1394.417981,  ,927.8854282,2585.949095
2543,2551.927432,2445.583731,  ,2412.676144,3344.88186,  ,1140.919508,1396.063645,  ,929.0857404,2591.406901
2544,2599.74475,2421.555057,  ,2412.83111,3361.730374,  ,1142.957686,1397.709309,  ,930.2860526,2586.486983
2545,2608.104891,2397.526383,HIGH,2412.986075,3378.578887,  ,1144.995865,1399.354973,  ,931.4863648,2558.435534
2546,2603.195474,2603.195474,  ,2413.141041,3395.427401,  ,1147.034043,1401.000637,  ,932.6866771,2535.746024
2547,2495.780922,2595.068531,  ,2413.296006,3412.275915,  ,1149.072221,1402.646301,  ,933.8869893,2518.968491
2548,2553.494158,2586.941589,  ,2413.450972,3429.124428,  ,1151.1104,1404.291965,  ,935.0873015,2505.574187
2549,2506.173214,2578.814646,  ,2413.605938,3445.972942,  ,1153.148578,1405.937629,  ,936.2876137,2509.329747
2550,2319.366897,2570.687704,  ,2413.760903,3462.821456,  ,1155.186756,1407.583293,  ,937.4879259,2520.367342
2551,2319.167441,2562.560761,  ,2413.915869,3479.669969,  ,1157.224935,1409.228957,  ,938.6882381,2538.050384
2552,2374.886266,2554.433818,  ,2414.070834,3496.518483,  ,1159.263113,1410.87462,  ,939.8885504,2534.593923
2553,2343.738348,2546.306876,  ,2414.2258,3513.366997,  ,1161.301292,1412.520284,  ,941.0888626,2533.664112
