"","CP","VTL20days","VTL80days","VTL360days"
"2065",410.2641633,404.449097176923,393.763130358427,244.838681910812
"2066",411.8058825,405.468331930769,394.458547935955,245.002277753154
"2067",415.0269573,406.487566684615,395.153965513483,245.165873595496
"2068",415.2664003,407.506801438461,395.849383091011,245.329469437839
"2069",417.0241185,408.526036192308,396.544800668539,245.493065280181
"2070",418.6053638,409.545270946154,397.240218246067,245.656661122523
"2071",408.9015874,410.5645057,397.935635823595,245.820256964866
"2072",409.1244299,411.583740453846,398.631053401123,245.983852807208
"2073",412.0569538,412.602975207692,399.326470978651,246.14744864955
"2074",411.6017741,413.622209961538,400.021888556179,246.311044491893
"2075",416.5816538,414.641444715385,400.717306133707,246.474640334235
"2076",417.3782995,415.660679469231,401.412723711235,246.638236176577
"2077",413.5602399,416.679914223077,402.108141288763,246.80183201892
"2078",416.3732438,417.699148976923,402.803558866291,246.965427861262
"2079",416.8230967,418.718383730769,403.49897644382,247.129023703604
"2080",425.4549598,419.737618484615,404.194394021348,247.292619545947
"2081",422.9174468,420.756853238461,404.889811598876,247.456215388289
"2082",415.8638288,421.776087992308,405.585229176404,247.619811230631
"2083",412.7776978,422.795322746154,406.280646753932,247.783407072974
"2084",415.9568112,423.8145575,406.97606433146,247.947002915316
"2085",417.2006603,424.833792253846,407.671481908988,248.110598757658
"2086",419.7630567,425.853027007692,408.366899486516,248.274194600001
"2087",420.0735789,426.872261761538,409.062317064044,248.437790442343
"2088",419.5407279,427.891496515384,409.757734641572,248.601386284686
"2089",422.5013644,428.910731269231,410.4531522191,248.764982127028
"2090",421.9071912,429.929966023077,411.148569796628,248.92857796937
"2091",421.46722,430.949200776923,411.843987374156,249.092173811713
"2092",418.6434605,431.968435530769,412.539404951685,249.255769654055
"2093",418.7586354,418.7586354,413.234822529213,249.419365496397
"2094",421.9544885,419.3713263,413.930240106741,249.58296133874
"2095",423.273044,419.9840172,414.625657684269,249.746557181082
"2096",427.4276646,420.5967081,415.321075261797,249.910153023424
"2097",424.8725181,421.209399,416.016492839325,250.073748865767
"2098",425.856595,421.8220899,416.711910416853,250.237344708109
"2099",430.7244188,422.4347808,417.407327994381,250.400940550451
"2100",432.216313,423.0474717,418.102745571909,250.564536392794
"2101",429.3399687,423.6601626,418.798163149437,250.728132235136
"2102",429.6569337,424.2728535,419.493580726965,250.891728077478
"2103",437.5687262,424.8855444,420.188998304493,251.055323919821
"2104",442.6616533,425.4982353,420.884415882021,251.218919762163
"2105",452.1647028,426.1109262,421.57983345955,251.382515604505
"2106",448.1344213,426.7236171,422.275251037078,251.546111446848
"2107",453.914723,427.336308,422.970668614606,251.70970728919
"2108",463.3828714,427.9489989,423.666086192134,251.873303131532
"2109",465.3160067,428.5616898,424.361503769662,252.036898973875
"2110",469.6087645,429.1743807,425.05692134719,252.200494816217
"2111",445.7411131,429.7870716,425.752338924718,252.364090658559
"2112",451.0600618,430.3997625,426.447756502246,252.527686500902
"2113",457.0099652,431.0124534,427.143174079774,252.691282343244
"2114",449.9004845,431.6251443,427.838591657302,252.854878185587
"2115",455.0107312,432.2378352,428.53400923483,253.018474027929
"2116",444.9330612,444.9330612,429.229426812358,253.182069870271
"2117",451.6288504,446.071079713044,429.924844389886,253.345665712614
"2118",448.3679676,447.209098226087,430.620261967415,253.509261554956
"2119",449.3360725,448.347116739131,431.315679544943,253.672857397298
"2120",461.6938624,449.485135252174,432.011097122471,253.836453239641
"2121",461.3618425,450.623153765218,432.706514699999,254.000049081983
"2122",461.3788723,451.761172278261,433.401932277527,254.163644924325
"2123",463.4622317,452.899190791305,434.097349855055,254.327240766668
"2124",451.0796683,454.037209304348,434.792767432583,254.49083660901
"2125",453.8963053,455.175227817392,435.488185010111,254.654432451352
"2126",455.6072559,456.313246330435,436.183602587639,254.818028293695
"2127",457.2419027,457.451264843479,436.879020165167,254.981624136037
"2128",458.1195248,458.589283356522,437.574437742695,255.145219978379
"2129",460.8577206,459.727301869566,438.269855320223,255.308815820722
"2130",455.2240773,460.865320382609,438.965272897751,255.472411663064
"2131",453.545777,462.003338895653,439.66069047528,255.636007505406
"2132",454.4861841,463.141357408696,440.356108052808,255.799603347749
"2133",437.7241871,437.7241871,437.7241871,437.7241871
"2134",442.3967992,437.300135682353,438.386660731683,438.599501370124
"2135",444.0782072,436.876084264706,439.049134363366,439.474815640249
"2136",440.5586688,436.452032847059,439.711607995049,440.350129910373
"2137",444.2050573,436.027981429412,440.374081626733,441.225444180498
"2138",445.6744549,435.603930011765,441.036555258416,442.100758450622
"2139",450.5495272,435.179878594118,441.699028890099,442.976072720747
"2140",454.4337224,434.755827176471,442.361502521782,443.851386990871
"2141",471.8201173,434.331775758824,443.023976153465,444.726701260996
"2142",530.9105979,433.907724341177,443.686449785148,445.60201553112
"2143",527.5497124,433.48367292353,444.348923416832,446.477329801245
"2144",533.493149,433.059621505883,445.011397048515,447.352644071369
"2145",530.9436928,432.635570088236,445.673870680198,448.227958341494
"2146",537.6136788,432.211518670589,446.336344311881,449.103272611618
"2147",538.7712432,431.787467252941,446.998817943564,449.978586881743
"2148",570.1759883,431.363415835294,447.661291575247,450.853901151867
"2149",574.2662016,430.939364417647,448.32376520693,451.729215421992
"2150",575.137638,430.515313,448.986238838614,452.604529692116
"2151",585.857149,430.091261582353,449.648712470297,453.479843962241
"2152",578.4692407,429.667210164706,450.31118610198,454.355158232365
"2153",583.0975853,429.243158747059,450.973659733663,455.23047250249
"2154",577.1016997,428.819107329412,451.636133365346,456.105786772614
"2155",579.8149936,428.395055911765,452.298606997029,456.981101042738
"2156",605.449557,427.971004494118,452.961080628713,457.856415312863
"2157",670.3923743,427.546953076471,453.623554260396,458.731729582987
"2158",704.3217781,427.122901658824,454.286027892079,459.607043853112
"2159",684.9483194,426.698850241177,454.948501523762,460.482358123236
"2160",695.0014684,426.27479882353,455.610975155445,461.357672393361
"2161",767.4200313,425.850747405883,456.273448787128,462.232986663485
"2162",750.0146339,425.426695988236,456.935922418812,463.10830093361
"2163",758.2887801,425.002644570589,457.598396050495,463.983615203734
"2164",766.7671327,424.578593152942,458.260869682178,464.858929473859
"2165",722.4974524,424.154541735295,458.923343313861,465.734243743983
"2166",669.6042047,423.730490317648,459.585816945544,466.609558014108
"2167",594.8329746,594.8329746,460.248290577227,467.484872284232
"2168",627.6778556,600.032946903704,460.91076420891,468.360186554357
"2169",664.1269857,605.232919207407,461.573237840594,469.235500824481
"2170",668.8726841,610.432891511111,462.235711472277,470.110815094606
"2171",630.4342421,615.632863814815,462.89818510396,470.98612936473
"2172",652.2448077,620.832836118518,463.560658735643,471.861443634855
"2173",647.2187684,626.032808422222,464.223132367326,472.736757904979
"2174",638.5863456,631.232780725926,464.885605999009,473.612072175104
"2175",674.2848147,636.43275302963,465.548079630693,474.487386445228
"2176",677.5123857,641.632725333333,466.210553262376,475.362700715353
"2177",702.7393168,646.832697637037,466.873026894059,476.238014985477
"2178",662.5500859,652.032669940741,467.535500525742,477.113329255601
"2179",679.8424534,657.232642244444,468.197974157425,477.988643525726
"2180",668.1659813,662.432614548148,468.860447789108,478.86395779585
"2181",677.6513331,667.632586851852,469.522921420791,479.739272065975
"2182",640.0532361,672.832559155555,470.185395052475,480.614586336099
"2183",665.0517084,678.032531459259,470.847868684158,481.489900606224
"2184",651.941914,683.232503762963,471.510342315841,482.365214876348
"2185",649.959341,688.432476066667,472.172815947524,483.240529146473
"2186",650.2725947,650.2725947,472.835289579207,484.115843416597
"2187",670.023128,653.190469442105,473.49776321089,484.991157686722
"2188",658.3336134,656.108344184211,474.160236842574,485.866471956846
"2189",660.9059602,659.026218926316,474.822710474257,486.741786226971
"2190",666.7586711,661.944093668421,475.48518410594,487.617100497095
"2191",665.2756222,664.861968410526,476.147657737623,488.49241476722
"2192",681.089602,667.779843152632,476.810131369306,489.367729037344
"2193",675.1185792,670.697717894737,477.472605000989,490.243043307469
"2194",674.6603603,673.615592636842,478.135078632673,491.118357577593
"2195",667.3053649,676.533467378947,478.797552264356,491.993671847718
"2196",666.8517393,679.451342121053,479.460025896039,492.868986117842
"2197",650.5629116,682.369216863158,480.122499527722,493.744300387967
"2198",657.377943,685.287091605263,480.784973159405,494.619614658091
"2199",661.3939798,688.204966347368,481.447446791088,495.494928928215
"2200",655.1195778,691.122841089474,482.109920422771,496.37024319834
"2201",654.6263392,694.040715831579,482.772394054455,497.245557468464
"2202",656.2751469,696.958590573684,483.434867686138,498.120871738589
"2203",656.1964534,699.876465315789,484.097341317821,498.996186008713
"2204",657.5575675,702.794340057895,484.759814949504,499.871500278838
"2205",655.3617302,705.7122148,485.422288581187,500.746814548962
"2206",624.8044871,708.630089542105,486.08476221287,501.622128819087
"2207",606.5092479,711.54796428421,486.747235844554,502.497443089211
"2208",526.9811483,526.9811483,526.9811483,526.9811483
"2209",570.3470409,522.632221846154,528.181460515278,528.181460515278
"2210",583.542158,518.283295392308,529.381772730556,529.381772730556
"2211",581.2798057,513.934368938461,530.582084945833,530.582084945833
"2212",590.795403,509.585442484615,531.782397161111,531.782397161111
"2213",594.732324,505.236516030769,532.982709376389,532.982709376389
"2214",591.6292839,500.887589576923,534.183021591667,534.183021591667
"2215",587.9321382,496.538663123077,535.383333806945,535.383333806945
"2216",589.9687583,492.189736669231,536.583646022222,536.583646022222
"2217",589.5858847,487.840810215385,537.7839582375,537.7839582375
"2218",587.1916496,483.491883761538,538.984270452778,538.984270452778
"2219",585.3635816,479.142957307692,540.184582668056,540.184582668056
"2220",571.3870625,474.794030853846,541.384894883333,541.384894883333
"2221",566.5644413,470.4451044,542.585207098611,542.585207098611
"2222",578.4149241,466.096177946154,543.785519313889,543.785519313889
"2223",573.6637444,461.747251492308,544.985831529167,544.985831529167
"2224",573.263192,457.398325038461,546.186143744445,546.186143744445
"2225",573.9584579,573.9584579,547.386455959722,547.386455959722
"2226",581.7970701,576.721829052941,548.586768175,548.586768175
"2227",580.7921926,579.485200205882,549.787080390278,549.787080390278
"2228",584.9718977,582.248571358824,550.987392605556,550.987392605556
"2229",582.6277474,585.011942511765,552.187704820834,552.187704820834
"2230",578.7018317,587.775313664706,553.388017036111,553.388017036111
"2231",576.0334366,590.538684817647,554.588329251389,554.588329251389
"2232",578.8746534,593.302055970588,555.788641466667,555.788641466667
"2233",570.2009937,570.2009937,556.988953681945,556.988953681945
"2234",575.1052326,570.504039733333,558.189265897223,558.189265897223
"2235",573.4292676,570.807085766667,559.3895781125,559.3895781125
"2236",575.6956984,571.1101318,560.589890327778,560.589890327778
"2237",572.2727583,571.413177833333,561.790202543056,561.790202543056
"2238",572.221702,571.716223866667,562.990514758334,562.990514758334
"2239",576.8467674,572.0192699,564.190826973611,564.190826973611
"2240",600.3744068,572.322315933333,565.391139188889,565.391139188889
"2241",610.5389133,572.625361966667,566.591451404167,566.591451404167
"2242",607.5269642,572.928408,567.791763619445,567.791763619445
"2243",612.9954583,573.231454033333,568.992075834723,568.992075834723
"2244",615.6598191,573.534500066667,570.19238805,570.19238805
"2245",630.550172,573.8375461,571.392700265278,571.392700265278
"2246",622.977884,574.140592133333,572.593012480556,572.593012480556
"2247",624.7526404,574.443638166666,573.793324695834,573.793324695834
"2248",608.2466759,574.7466842,574.993636911112,574.993636911112
"2249",607.7073727,575.049730233333,576.193949126389,576.193949126389
"2250",608.6942963,575.352776266666,577.394261341667,577.394261341667
"2251",609.4130877,575.6558223,578.594573556945,578.594573556945
"2252",607.0702626,575.958868333333,579.794885772223,579.794885772223
"2253",607.806438,576.261914366666,580.995197987501,580.995197987501
"2254",607.3814497,576.5649604,582.195510202778,582.195510202778
"2255",611.5334603,576.868006433333,583.395822418056,583.395822418056
"2256",608.8713063,577.171052466666,584.596134633334,584.596134633334
"2257",608.3717486,577.4740985,585.796446848612,585.796446848612
"2258",596.9457566,577.777144533333,586.996759063889,586.996759063889
"2259",595.5647165,595.5647165,588.197071279167,588.197071279167
"2260",602.3787849,596.676288619048,589.397383494445,589.397383494445
"2261",602.6873597,597.787860738095,590.597695709723,590.597695709723
"2262",600.6100549,598.899432857143,591.798007925001,591.798007925001
"2263",606.7788106,600.011004976191,592.998320140278,592.998320140278
"2264",605.1516137,601.122577095238,594.198632355556,594.198632355556
"2265",604.6864944,602.234149214286,595.398944570834,595.398944570834
"2266",605.202562,603.345721333334,596.599256786112,596.599256786112
"2267",608.8658407,604.457293452381,597.79956900139,597.79956900139
"2268",615.4084788,605.568865571429,598.999881216667,598.999881216667
"2269",611.7485783,606.680437690477,600.200193431945,600.200193431945
"2270",612.5903474,607.792009809524,601.400505647223,601.400505647223
"2271",610.0078814,608.903581928572,602.600817862501,602.600817862501
"2272",612.1477809,610.015154047619,603.801130077779,603.801130077779
"2273",611.7608628,611.126726166667,605.001442293056,605.001442293056
"2274",617.9057051,612.238298285715,606.201754508334,606.201754508334
"2275",619.3010018,613.349870404762,607.402066723612,607.402066723612
"2276",617.1010413,614.46144252381,608.60237893889,608.60237893889
"2277",618.0852,615.573014642858,609.802691154168,609.802691154168
"2278",642.9813873,616.684586761905,611.003003369445,611.003003369445
"2279",636.5979322,617.796158880953,612.203315584723,612.203315584723
"2280",635.4440953,618.907731000001,613.403627800001,613.403627800001
"2281",639.5860903,620.019303119048,614.603940015279,614.603940015279
"2282",637.2837593,621.130875238096,615.804252230556,615.804252230556
"2283",642.9130425,622.242447357144,617.004564445834,617.004564445834
"2284",639.1375365,623.354019476191,618.204876661112,618.204876661112
"2285",635.5765086,624.465591595239,619.40518887639,619.40518887639
"2286",629.640708,625.577163714287,620.605501091668,620.605501091668
"2287",628.5989011,626.688735833334,621.805813306945,621.805813306945
"2288",630.9062034,627.800307952382,623.006125522223,623.006125522223
"2289",654.508631,628.91188007143,624.206437737501,624.206437737501
"2290",651.9619568,630.023452190477,625.406749952779,625.406749952779
"2291",650.0271672,631.135024309525,626.607062168057,626.607062168057
"2292",655.7925051,632.246596428573,627.807374383334,627.807374383334
"2293",675.1098693,633.35816854762,629.007686598612,629.007686598612
"2294",686.5233271,634.469740666668,630.20799881389,630.20799881389
"2295",690.3906549,635.581312785715,631.408311029168,631.408311029168
"2296",715.4454693,636.692884904763,632.608623244446,632.608623244446
"2297",699.333411,637.804457023811,633.808935459723,633.808935459723
"2298",698.897728,638.916029142858,635.009247675001,635.009247675001
"2299",730.57848,640.027601261906,636.209559890279,636.209559890279
"2300",740.3670555,641.139173380954,637.409872105557,637.409872105557
"2301",689.939207,642.250745500001,638.610184320834,638.610184320834
"2302",705.4320167,643.362317619049,639.810496536112,639.810496536112
"2303",706.8193256,644.473889738097,641.01080875139,641.01080875139
"2304",715.8968798,645.585461857144,642.211120966668,642.211120966668
"2305",706.1812168,646.697033976192,643.411433181946,643.411433181946
"2306",711.8358466,647.80860609524,644.611745397223,644.611745397223
"2307",721.5015099,648.920178214287,645.812057612501,645.812057612501
"2308",713.4076156,650.031750333335,647.012369827779,647.012369827779
"2309",715.7033106,651.143322452383,648.212682043057,648.212682043057
"2310",703.8475511,652.25489457143,649.412994258335,649.412994258335
"2311",703.6264353,653.366466690478,650.613306473612,650.613306473612
"2312",705.6435842,705.6435842,651.81361868889,651.81361868889
"2313",712.3471528,708.757641733333,653.013930904168,653.013930904168
"2314",742.0501176,711.871699266667,654.214243119446,654.214243119446
"2315",735.3180805,714.9857568,655.414555334724,655.414555334724
"2316",749.5787273,718.099814333333,656.614867550001,656.614867550001
"2317",751.2138194,721.213871866667,657.815179765279,657.815179765279
"2318",730.3508136,724.3279294,659.015491980557,659.015491980557
"2319",736.5069839,727.441986933334,660.215804195835,660.215804195835
"2320",747.997678,730.556044466667,661.416116411113,661.416116411113
"2321",741.2403179,733.670102,662.61642862639,662.61642862639
"2322",737.354976,736.784159533334,663.816740841668,663.816740841668
"2323",739.6852002,739.898217066667,665.017053056946,665.017053056946
"2324",734.6529259,743.012274600001,666.217365272224,666.217365272224
"2325",727.7411158,727.7411158,667.417677487501,667.417677487501
"2326",730.0824838,729.463592978571,668.617989702779,668.617989702779
"2327",731.6464357,731.186070157143,669.818301918057,669.818301918057
"2328",742.2044513,732.908547335714,671.018614133335,671.018614133335
"2329",753.6749101,734.631024514286,672.218926348613,672.218926348613
"2330",772.3023827,736.353501692857,673.41923856389,673.41923856389
"2331",766.1104681,738.075978871429,674.619550779168,674.619550779168
"2332",766.3801391,739.79845605,675.819862994446,675.819862994446
"2333",752.6707262,741.520933228572,677.020175209724,677.020175209724
"2334",759.1173258,743.243410407143,678.220487425002,678.220487425002
"2335",764.9876501,744.965887585715,679.420799640279,679.420799640279
"2336",767.6592246,746.688364764286,680.621111855557,680.621111855557
"2337",771.9023211,748.410841942858,681.821424070835,681.821424070835
"2338",775.4745613,750.133319121429,683.021736286113,683.021736286113
"2339",770.4961505,751.855796300001,684.222048501391,684.222048501391
"2340",778.5065991,753.578273478572,685.422360716668,685.422360716668
"2341",778.9306946,755.300750657143,686.622672931946,686.622672931946
"2342",776.9639615,757.023227835715,687.822985147224,687.822985147224
"2343",776.176782,758.745705014286,689.023297362502,689.023297362502
"2344",782.2302159,760.468182192858,690.223609577779,690.223609577779
"2345",789.6029322,762.190659371429,691.423921793057,691.423921793057
"2346",790.6329665,763.913136550001,692.624234008335,692.624234008335
"2347",790.2790317,765.635613728572,693.824546223613,693.824546223613
"2348",799.7775207,767.358090907144,695.024858438891,695.024858438891
"2349",828.4836793,769.080568085715,696.225170654168,696.225170654168
"2350",858.501434,770.803045264287,697.425482869446,697.425482869446
"2351",915.5624383,772.525522442858,698.625795084724,698.625795084724
"2352",891.1552721,774.24799962143,699.826107300002,699.826107300002
"2353",896.0032793,775.970476800001,701.02641951528,701.02641951528
"2354",903.2012466,777.692953978573,702.226731730557,702.226731730557
"2355",925.9508105,779.415431157144,703.427043945835,703.427043945835
"2356",979.960974,781.137908335715,704.627356161113,704.627356161113
"2357",973.4625594,782.860385514287,705.827668376391,705.827668376391
"2358",961.1826582,784.582862692858,707.027980591669,707.027980591669
"2359",968.970597,786.30533987143,708.228292806946,708.228292806946
"2360",997.257358,788.027817050001,709.428605022224,709.428605022224
"2361",1017.077886,789.750294228573,710.628917237502,710.628917237502
"2362",1032.609053,791.472771407144,711.82922945278,711.82922945278
"2363",1134.496445,793.195248585716,713.029541668058,713.029541668058
"2364",1000.498129,794.917725764287,714.229853883335,714.229853883335
"2365",892.4639556,796.640202942859,715.430166098613,715.430166098613
"2366",903.4532836,798.36268012143,716.630478313891,716.630478313891
"2367",912.4849971,800.085157300002,717.830790529169,717.830790529169
"2368",903.5086668,801.807634478573,719.031102744446,719.031102744446
"2369",906.4989474,803.530111657145,720.231414959724,720.231414959724
"2370",788.314656,788.314656,788.314656,721.431727175002
"2371",807.1098335,789.660734671111,790.238942203614,722.63203939028
"2372",826.7469274,791.006813342222,792.163228407229,723.832351605558
"2373",820.0451573,792.352892013333,794.087514610843,725.032663820835
"2374",824.5470652,793.698970684444,796.011800814458,726.232976036113
"2375",830.8380351,795.045049355555,797.936087018072,727.433288251391
"2376",906.0268281,796.391128026666,799.860373221687,728.633600466669
"2377",881.2598154,797.737206697777,801.784659425301,729.833912681947
"2378",902.26387,799.083285368888,803.708945628915,731.034224897224
"2379",895.1745162,800.42936404,805.63323183253,732.234537112502
"2380",924.4682595,801.775442711111,807.557518036144,733.43484932778
"2381",922.4670774,803.121521382222,809.481804239759,734.635161543058
"2382",919.1157441,804.467600053333,811.406090443373,735.835473758336
"2383",887.7431938,805.813678724444,813.330376646988,737.035785973613
"2384",895.6900333,807.159757395555,815.254662850602,738.236098188891
"2385",916.6674686,808.505836066666,817.178949054216,739.436410404169
"2386",920.4544635,809.851914737777,819.103235257831,740.636722619447
"2387",922.7749486,811.197993408888,821.027521461445,741.837034834724
"2388",915.6320231,812.544072079999,822.95180766506,743.037347050002
"2389",920.3132608,813.89015075111,824.876093868674,744.23765926528
"2390",968.4991057,815.236229422221,826.800380072289,745.437971480558
"2391",987.5325904,816.582308093332,828.724666275903,746.638283695836
"2392",1007.704366,817.928386764443,830.648952479517,747.838595911113
"2393",1015.302039,819.274465435554,832.573238683132,749.038908126391
"2394",1033.785973,820.620544106665,834.497524886746,750.239220341669
"2395",1014.567876,821.966622777776,836.421811090361,751.439532556947
"2396",1023.317481,823.312701448888,838.346097293975,752.639844772225
"2397",1053.624459,824.658780119999,840.27038349759,753.840156987502
"2398",1052.367645,826.00485879111,842.194669701204,755.04046920278
"2399",982.7519395,827.350937462221,844.118955904818,756.240781418058
"2400",996.6501531,828.697016133332,846.043242108433,757.441093633336
"2401",1011.375322,830.043094804443,847.967528312047,758.641405848614
"2402",1006.296465,831.389173475554,849.891814515662,759.841718063891
"2403",999.953185,999.953185,851.816100719276,761.042030279169
"2404",1012.213464,1006.36647375758,853.740386922891,762.242342494447
"2405",1013.903841,1012.77976251515,855.664673126505,763.442654709725
"2406",1036.806865,1019.19305127273,857.588959330119,764.642966925002
"2407",1058.66992,1025.6063400303,859.513245533734,765.84327914028
"2408",1060.668805,1032.01962878788,861.437531737348,767.043591355558
"2409",1058.7864,1038.43291754545,863.361817940963,768.243903570836
"2410",1088.688429,1044.84620630303,865.286104144577,769.444215786114
"2411",1128.855293,1051.25949506061,867.210390348192,770.644528001391
"2412",1129.701791,1057.67278381818,869.134676551806,771.844840216669
"2413",1188.861786,1064.08607257576,871.05896275542,773.045152431947
"2414",1185.488892,1070.49936133333,872.983248959035,774.245464647225
"2415",1151.604737,1076.91265009091,874.907535162649,775.445776862503
"2416",1181.710866,1083.32593884849,876.831821366264,776.64608907778
"2417",1194.15245,1089.73922760606,878.756107569878,777.846401293058
"2418",1188.399941,1096.15251636364,880.680393773493,779.046713508336
"2419",1228.459651,1102.56580512121,882.604679977107,780.247025723614
"2420",1262.931467,1108.97909387879,884.528966180721,781.447337938892
"2421",1289.363191,1115.39238263637,886.453252384336,782.647650154169
"2422",1268.940664,1121.80567139394,888.37753858795,783.847962369447
"2423",1276.273683,1128.21896015152,890.301824791565,785.048274584725
"2424",1282.254657,1134.63224890909,892.226110995179,786.248586800003
"2425",1234.476462,1141.04553766667,894.150397198794,787.448899015281
"2426",1152.139389,1147.45882642424,896.074683402408,788.649211230558
"2427",1193.455527,1153.87211518182,897.998969606022,789.849523445836
"2428",1098.530149,1160.2854039394,899.923255809637,791.049835661114
"2429",1176.822921,1166.69869269697,901.847542013251,792.250147876392
"2430",1231.748357,1173.11198145455,903.771828216866,793.450460091669
"2431",1239.396296,1179.52527021212,905.69611442048,794.650772306947
"2432",1246.536565,1185.9385589697,907.620400624095,795.851084522225
"2433",1258.651381,1192.35184772728,909.544686827709,797.051396737503
"2434",1178.02075,1198.76513648485,911.468973031323,798.251708952781
"2435",1072.082538,1205.17842524243,913.393259234938,799.452021168058
"2436",962.5690562,1211.591714,915.317545438552,800.652333383336
"2437",1020.220254,1218.00500275758,917.241831642167,801.852645598614
"2438",1037.756346,1224.41829151515,919.166117845781,803.052957813892
"2439",1111.818264,1230.83158027273,921.090404049396,804.25327002917
"2440",1037.30257,1237.24486903031,923.01469025301,805.453582244447
"2441",1028.172856,1243.65815778788,924.938976456624,806.653894459725
"2442",935.0634962,935.0634962,935.0634962,807.854206675003
"2443",968.5433293,933.954462634884,937.101674536111,809.054518890281
"2444",962.9580546,932.845429069767,939.139852872222,810.254831105559
"2445",1042.919198,931.736395504651,941.178031208333,811.455143320836
"2446",1045.162932,930.627361939535,943.216209544444,812.655455536114
"2447",1039.688616,929.518328374419,945.254387880555,813.855767751392
"2448",1037.987661,928.409294809302,947.292566216666,815.05607996667
"2449",1081.743531,927.300261244186,949.330744552777,816.256392181947
"2450",1089.524772,926.19122767907,951.368922888889,817.456704397225
"2451",1105.562956,925.082194113953,953.407101225,818.657016612503
"2452",1144.664771,923.973160548837,955.445279561111,819.857328827781
"2453",1141.921919,922.864126983721,957.483457897222,821.057641043059
"2454",1135.811644,921.755093418604,959.521636233333,822.257953258336
"2455",1194.596459,920.646059853488,961.559814569444,823.458265473614
"2456",1191.731451,919.537026288372,963.597992905555,824.658577688892
"2457",1184.41772,918.427992723255,965.636171241666,825.85888990417
"2458",1213.63414,917.318959158139,967.674349577777,827.059202119448
"2459",1211.649876,916.209925593023,969.712527913888,828.259514334725
"2460",1229.784933,915.100892027907,971.750706249999,829.459826550003
"2461",1216.114368,913.99185846279,973.78888458611,830.660138765281
"2462",1172.55834,912.882824897674,975.827062922221,831.860450980559
"2463",1174.333234,911.773791332558,977.865241258332,833.060763195837
"2464",1175.562189,910.664757767441,979.903419594443,834.261075411114
"2465",1173.69138,909.555724202325,981.941597930554,835.461387626392
"2466",1191.901201,908.446690637209,983.979776266665,836.66169984167
"2467",1202.131458,907.337657072092,986.017954602777,837.862012056948
"2468",1209.560909,906.228623506976,988.056132938888,839.062324272226
"2469",1235.803075,905.11958994186,990.094311274999,840.262636487503
"2470",1247.33607,904.010556376743,992.13248961111,841.462948702781
"2471",1243.550393,902.901522811627,994.170667947221,842.663260918059
"2472",1250.001483,901.792489246511,996.208846283332,843.863573133337
"2473",1257.239442,900.683455681395,998.247024619443,845.063885348614
"2474",1279.864717,899.574422116278,1000.28520295555,846.264197563892
"2475",1296.485457,898.465388551162,1002.32338129166,847.46450977917
"2476",1345.889956,897.356354986046,1004.36155962778,848.664821994448
"2477",1347.985156,896.247321420929,1006.39973796389,849.865134209726
"2478",1357.715253,895.138287855813,1008.4379163,851.065446425003
"2479",1381.956372,894.029254290697,1010.47609463611,852.265758640281
"2480",1436.941488,892.92022072558,1012.51427297222,853.466070855559
"2481",1463.819068,891.811187160464,1014.55245130833,854.666383070837
"2482",1519.408944,890.702153595348,1016.59062964444,855.866695286115
"2483",1539.830052,889.593120030231,1018.62880798055,857.067007501392
"2484",1529.850443,888.484086465115,1020.66698631666,858.26731971667
"2485",1573.28551,887.375052899999,1022.70516465278,859.467631931948
"2486",1526.267772,886.266019334883,1024.74334298889,860.667944147226
"2487",1685.086496,885.156985769766,1026.781521325,861.868256362504
"2488",1719.228014,884.04795220465,1028.81969966111,863.068568577781
"2489",1782.499,882.938918639534,1030.85787799722,864.268880793059
"2490",1835.487548,881.829885074417,1032.89605633333,865.469193008337
"2491",1704.661641,880.720851509301,1034.93423466944,866.669505223615
"2492",1779.840257,879.611817944185,1036.97241300555,867.869817438892
"2493",1794.593551,878.502784379068,1039.01059134166,869.07012965417
"2494",1736.882846,877.393750813952,1041.04876967778,870.270441869448
"2495",1757.026949,876.284717248836,1043.08694801389,871.470754084726
"2496",1808.746065,875.17568368372,1045.12512635,872.671066300004
"2497",1894.247265,874.066650118603,1047.16330468611,873.871378515281
"2498",1967.545548,872.957616553487,1049.20148302222,875.071690730559
"2499",2048.117678,871.848582988371,1051.23966135833,876.272002945837
"2500",2045.222493,870.739549423254,1053.27783969444,877.472315161115
"2501",2078.9435,869.630515858138,1055.31601803055,878.672627376393
"2502",2257.288364,868.521482293022,1057.35419636666,879.87293959167
"2503",2415.007227,867.412448727905,1059.39237470277,881.073251806948
"2504",2319.601379,866.303415162789,1061.43055303889,882.273564022226
"2505",2279.418584,865.194381597673,1063.468731375,883.473876237504
"2506",2044.3005,864.085348032556,1065.50690971111,884.674188452782
"2507",2225.700867,862.97631446744,1067.54508804722,885.874500668059
"2508",2284.715797,861.867280902324,1069.58326638333,887.074812883337
"2509",2167.264478,860.758247337208,1071.62144471944,888.275125098615
"2510",2299.43261,859.649213772091,1073.65962305555,889.475437313893
"2511",2399.887632,858.540180206975,1075.69780139166,890.675749529171
"2512",2479.423894,857.431146641859,1077.73597972777,891.876061744448
"2513",2549.551952,856.322113076742,1079.77415806389,893.076373959726
"2514",2524.993834,855.213079511626,1081.8123364,894.276686175004
"2515",2685.318917,854.10404594651,1083.85051473611,895.476998390282
"2516",2871.341677,852.995012381393,1085.88869307222,896.677310605559
